wavelength,absorbance,bonds
1186.219049,0.008659,C-O
1188.147861,0.009648,C-O
1190.076672,0.010788,C-O
1192.005484,0.012095,C-O
1193.934295,0.01361,C-O
1195.863107,0.015465,C-O
1197.791918,0.017875,C-O
1199.72073,0.021017,C-O
1201.649541,0.024758,C-O
1203.578353,0.028416,C-O
1205.507164,0.031196,C-O
1207.435975,0.033035,C-O
1209.364787,0.034818,C-O
1211.293598,0.037674,C-O
1213.22241,0.042144,C-O
1215.151221,0.047875,C-O
1217.080033,0.053824,C-O
1219.008844,0.058961,C-O
1220.937656,0.062754,C-O
1222.866467,0.065064,C-O
1224.795279,0.066172,C-O
1226.72409,0.066648,C-O
1228.652902,0.066962,C-O
1230.581713,0.067514,C-O
1232.510524,0.068725,C-O
1234.439336,0.070893,C-O
1236.368147,0.074162,C-O
1238.296959,0.078472,C-O
1240.22577,0.083473,C-O
1242.154582,0.088734,C-O
1244.083393,0.093943,C-O
1246.012205,0.099034,C-O
1247.941016,0.104054,C-O
1249.869828,0.108528,C-O
1251.798639,0.111532,C-O
1253.727451,0.112494,C-O
1255.656262,0.111467,C-O
1257.585073,0.108676,C-O
1259.513885,0.10426,C-O
1261.442696,0.098559,C-O
1263.371508,0.092122,C-O
1265.300319,0.085566,C-O
1267.229131,0.079498,C-O
1269.157942,0.074106,C-O
1271.086754,0.069184,C-O
1273.015565,0.064439,C-O
1274.944377,0.059543,C-O
1276.873188,0.054299,C-O
1278.802,0.048781,C-O
1280.730811,0.043224,C-O
1282.659622,0.037936,C-O
1284.588434,0.033179,C-O
1286.517245,0.029034,C-O
1288.446057,0.025481,C-O
1290.374868,0.022496,C-O
1292.30368,0.020038,C-O
1294.232491,0.018129,C-O
1296.161303,0.016873,C-O
1298.090114,0.016356,C-O
1300.018926,0.016587,C-O
1301.947737,0.017536,C-O
1303.876549,0.019057,C-O
1305.80536,0.020716,C-O
1307.734172,0.021936,C-O
1309.662983,0.022229,C-O
1311.591794,0.021338,C-O
1313.520606,0.019494,C-O
1315.449417,0.017351,C-O
1317.378229,0.01526,C-O
1319.30704,0.012944,C-O
1321.235852,0.010273,C-O
1323.164663,0.007741,C-O
1325.093475,0.005864,C-O
1327.022286,0.004624,C-O
1328.951098,0.003705,C-O
1330.879909,0.0029,C-O
1332.808721,0.002128,C-O
1334.737532,0.001412,C-O
1336.666343,0.000807,C-H
1338.595155,0.000406,C-H
1340.523966,0.000196,C-H
1342.452778,0.000064,C-H
1344.381589,-0.000077,C-H
1346.310401,-0.000166,C-H
1348.239212,-0.000154,C-H
1350.168024,-0.000009,C-H
1352.096835,0.000257,C-H
1354.025647,0.000577,C-H
1355.954458,0.000917,C-H
1357.88327,0.001253,C-H
1359.812081,0.001498,C-H
1361.740892,0.001584,C-H
1363.669704,0.001541,C-H
1365.598515,0.001489,C-H
1367.527327,0.001561,C-H
1369.456138,0.00172,C-H
1371.38495,0.001888,C-H
1373.313761,0.002147,C-H
1375.242573,0.002518,C-H
1377.171384,0.002862,C-H
1379.100196,0.003107,C-H
1381.029007,0.0033,C-H
1382.957819,0.003454,C-H
1384.88663,0.003515,C-H
1386.815441,0.00353,C-H
1388.744253,0.003618,C-H
1390.673064,0.003912,C-H
1392.601876,0.004679,C-H
1394.530687,0.00618,C-H
1396.459499,0.008389,C-H
1398.38831,0.011027,C-H
1400.317122,0.013611,C-H
1402.245933,0.015568,C-H
1404.174745,0.016615,C-H
1406.103556,0.016924,C-H
1408.032368,0.01712,C-H
1409.961179,0.017932,C-H
1411.88999,0.019172,C-H
1413.818802,0.01923,C-H
1415.747613,0.016628,C-H
1417.676425,0.011866,C-H
1419.605236,0.006887,C-H
1421.534048,0.003296,C-H
1423.462859,0.001381,C-H
1425.391671,0.00066,C-H
1427.320482,0.000693,C-H
1429.249294,0.001244,C-H
1431.178105,0.002046,C-H
1433.106917,0.002763,C-H
1435.035728,0.003216,C-H
1436.964539,0.003347,C-H
1438.893351,0.003233,C-H
1440.822162,0.003112,C-H
1442.750974,0.003147,C-H
1444.679785,0.003406,C-H
1446.608597,0.003913,C-H
1448.537408,0.004659,C-H
1450.46622,0.005571,C-H
1452.395031,0.006515,C-H
1454.323843,0.007372,C-H
1456.252654,0.008008,C-H
1458.181466,0.008397,C-H
1460.110277,0.008741,C-H
1462.039089,0.009124,C-H
1463.9679,0.009402,C-H
1465.896711,0.009508,C-H
1467.825523,0.009505,C-H
1469.754334,0.009415,C-H
1471.683146,0.009196,C-H
1473.611957,0.008904,C-H
1475.540769,0.008631,C-H
1477.46958,0.008177,C-H
1479.398392,0.007132,C-H
1481.327203,0.005475,C-H
1483.256015,0.003712,C-H
1485.184826,0.002325,C-H
1487.113638,0.001474,"N-H, C-N"
1489.042449,0.001116,"N-H, C-N"
1490.97126,0.001081,"N-H, C-N"
1492.900072,0.00122,"N-H, C-N"
1494.828883,0.001529,"N-H, C-N"
1496.757695,0.002007,"N-H, C-N"
1498.686506,0.002591,"N-H, C-N"
1500.615318,0.003284,"N-H, C-N"
1502.544129,0.004145,"N-H, C-N"
1504.472941,0.00523,"N-H, C-N"
1506.401752,0.006605,"N-H, C-N"
1508.330564,0.008324,"N-H, C-N"
1510.259375,0.010508,"N-H, C-N"
1512.188187,0.013064,"N-H, C-N"
1514.116998,0.015614,"N-H, C-N"
1516.045809,0.018073,"N-H, C-N"
1517.974621,0.020725,"N-H, C-N"
1519.903432,0.024034,"N-H, C-N"
1521.832244,0.028153,"N-H, C-N"
1523.761055,0.032541,"N-H, C-N"
1525.689867,0.036556,"N-H, C-N"
1527.618678,0.039608,"N-H, C-N"
1529.54749,0.041263,"N-H, C-N"
1531.476301,0.041461,"N-H, C-N"
1533.405113,0.040246,"N-H, C-N"
1535.333924,0.037734,"N-H, C-N"
1537.262736,0.034169,"N-H, C-N"
1539.191547,0.029763,"N-H, C-N"
