wavelength,absorbance,bonds
1080.134419,0.002661,"C-O, S=O"
1082.06323,0.003038,"C-O, S=O"
1083.992042,0.003709,"C-O, S=O"
1085.920853,0.004914,"C-O, S=O"
1087.849665,0.00713,"C-O, S=O"
1089.778476,0.01071,"C-O, S=O"
1091.707288,0.015175,"C-O, S=O"
1093.636099,0.019351,"C-O, S=O"
1095.564911,0.022515,"C-O, S=O"
1097.493722,0.024534,"C-O, S=O"
1099.422534,0.02534,"C-O, S=O"
1101.351345,0.025209,"C-O, S=O"
1103.280156,0.024743,"C-O, S=O"
1105.208968,0.024398,"C-O, S=O"
1107.137779,0.024441,"C-O, S=O"
1109.066591,0.024862,"C-O, S=O"
1110.995402,0.025124,"C-O, S=O"
1112.924214,0.024182,"C-O, S=O"
1114.853025,0.021303,"C-O, S=O"
1116.781837,0.017056,"C-O, S=O"
1118.710648,0.012896,"C-O, S=O"
1120.63946,0.009901,"C-O, O=S=O"
1122.568271,0.00827,"C-O, O=S=O"
1124.497083,0.007677,"C-O, O=S=O"
1126.425894,0.007735,"C-O, O=S=O"
1128.354706,0.00822,"C-O, O=S=O"
1130.283517,0.009068,"C-O, O=S=O"
1132.212328,0.010304,"C-O, O=S=O"
1134.14114,0.011992,"C-O, O=S=O"
1136.069951,0.014442,"C-O, O=S=O"
1137.998763,0.01852,"C-O, O=S=O"
1139.927574,0.025848,"C-O, O=S=O"
1141.856386,0.038418,"C-O, O=S=O"
1143.785197,0.055931,"C-O, O=S=O"
1145.714009,0.073101,"C-O, O=S=O"
1147.64282,0.082936,"C-O, O=S=O"
1149.571632,0.085035,"C-O, O=S=O"
1151.500443,0.087948,"C-O, O=S=O"
1153.429255,0.101825,"C-O, O=S=O"
1155.358066,0.133681,"C-O, O=S=O"
1157.286877,0.181236,"C-O, O=S=O"
1159.215689,0.219739,"C-O, O=S=O"
1161.1445,0.216922,"C-O, O=S=O"
1163.073312,0.174779,"C-O, O=S=O"
1165.002123,0.122253,"C-O, O=S=O"
1166.930935,0.081878,"C-O, O=S=O"
1168.859746,0.060209,"C-O, O=S=O"
1170.788558,0.052062,"C-O, S=O, -SO2-O-"
1172.717369,0.049887,"C-O, S=O, -SO2-O-"
1174.646181,0.049713,"C-O, S=O, -SO2-O-"
1176.574992,0.051179,"C-O, S=O, -SO2-O-"
1178.503804,0.056477,"C-O, S=O, -SO2-O-"
1180.432615,0.070188,"C-O, S=O, -SO2-O-"
1182.361426,0.099187,"C-O, S=O, -SO2-O-"
1184.290238,0.14772,"C-O, S=O, -SO2-O-"
1186.219049,0.20572,"C-O, S=O, -SO2-O-"
1188.147861,0.245085,"C-O, S=O, -SO2-O-"
1190.076672,0.242744,"C-O, S=O, -SO2-O-"
1192.005484,0.204557,"C-O, S=O, -SO2-O-"
1193.934295,0.153821,"C-O, S=O, -SO2-O-"
1195.863107,0.110689,"C-O, S=O, -SO2-O-"
1197.791918,0.083708,"C-O, S=O, -SO2-O-"
1199.72073,0.071033,"C-O, S=O, -SO2-O-"
1201.649541,0.066636,"C-O, S=O, -SO2-O-"
1203.578353,0.06561,"C-O, S=O"
1205.507164,0.066302,"C-O, S=O"
1207.435975,0.070459,"C-O, S=O"
1209.364787,0.081779,"C-O, S=O"
1211.293598,0.104195,"C-O, S=O"
1213.22241,0.141363,"C-O, S=O"
1215.151221,0.195739,"C-O, S=O"
1217.080033,0.265539,"C-O, S=O"
1219.008844,0.340739,"C-O, S=O"
1220.937656,0.403539,"C-O, S=O"
1222.866467,0.437596,"C-O, S=O"
1224.795279,0.438928,"C-O, S=O"
1226.72409,0.415104,"C-O, S=O"
1228.652902,0.377204,"C-O, S=O"
1230.581713,0.334087,"C-O, S=O"
1232.510524,0.291,"C-O, S=O"
1234.439336,0.250339,"C-O, S=O"
1236.368147,0.213086,"C-O, S=O"
1238.296959,0.179884,"C-O, S=O"
1240.22577,0.151724,"C-O, S=O"
1242.154582,0.129807,"C-O, S=O"
1244.083393,0.11506,"C-O, S=O"
1246.012205,0.107315,"C-O, S=O"
1247.941016,0.1049,"C-O, S=O"
1249.869828,0.105234,"C-O, S=O"
1251.798639,0.105688,"C-O, S=O"
1253.727451,0.10416,"C-O, S=O"
1255.656262,0.099679,"C-O, S=O"
1257.585073,0.09249,"C-O, S=O"
1259.513885,0.083474,"C-O, S=O"
1261.442696,0.073896,"C-O, S=O"
1263.371508,0.065382,"C-O, S=O"
1265.300319,0.059756,"C-O, S=O"
1267.229131,0.058733,C-O
1269.157942,0.063231,C-O
1271.086754,0.072721,C-O
1273.015565,0.084873,C-O
1274.944377,0.095993,C-O
1276.873188,0.102627,C-O
1278.802,0.103207,C-O
1280.730811,0.098146,C-O
1282.659622,0.088814,C-O
1284.588434,0.077151,C-O
1286.517245,0.065403,C-O
1288.446057,0.055408,C-O
1290.374868,0.048179,C-O
1292.30368,0.043982,C-O
1294.232491,0.042882,C-O
1296.161303,0.045113,"C-O, O=S=O"
1298.090114,0.051023,"C-O, O=S=O"
1300.018926,0.060275,"C-O, O=S=O"
1301.947737,0.070338,"C-O, O=S=O"
1303.876549,0.077523,"C-O, O=S=O"
1305.80536,0.080157,"C-O, O=S=O"
1307.734172,0.078552,"C-O, O=S=O"
1309.662983,0.0731,"C-O, O=S=O"
1311.591794,0.06452,"C-O, O=S=O"
1313.520606,0.054474,"C-O, O=S=O"
1315.449417,0.044805,"C-O, O=S=O"
1317.378229,0.036553,"C-O, O=S=O"
1319.30704,0.029829,"C-O, O=S=O"
1321.235852,0.024317,"C-O, O=S=O"
1323.164663,0.019651,"C-O, O=S=O"
1325.093475,0.015637,"C-O, O=S=O"
1327.022286,0.012242,"C-O, O=S=O"
1328.951098,0.009419,"C-O, O=S=O"
1330.879909,0.007095,"C-O, O=S=O"
1332.808721,0.005213,"C-O, O=S=O"
1334.737532,0.003717,"C-O, O=S=O"
