wavelength,absorbance,bonds
1386.815441,0.00537,C-H
1388.744253,0.004674,C-H
1390.673064,0.003203,C-H
1392.601876,0.00198,C-H
1394.530687,0.001428,C-H
1396.459499,0.001416,C-H
1398.38831,0.001789,C-H
1400.317122,0.002568,C-H
1402.245933,0.003787,C-H
1404.174745,0.005537,C-H
1406.103556,0.007714,C-H
1408.032368,0.009581,C-H
1409.961179,0.010115,C-H
1411.88999,0.008891,C-H
1413.818802,0.006529,C-H
1415.747613,0.004088,C-H
1417.676425,0.002235,C-H
1419.605236,0.001098,C-H
1421.534048,0.00048,C-H
1423.462859,0.000108,C-H
1425.391671,-0.000095,C-H
1427.320482,-0.000171,C-H
1429.249294,-0.000221,C-H
1431.178105,-0.000234,C-H
1433.106917,-0.000177,C-H
1435.035728,-0.000059,C-H
1436.964539,0.00016,C-H
1438.893351,0.000487,C-H
1440.822162,0.000904,C-H
1442.750974,0.001392,C-H
1444.679785,0.001854,C-H
1446.608597,0.002268,C-H
1448.537408,0.002689,C-H
1450.46622,0.003039,C-H
1452.395031,0.00318,C-H
1454.323843,0.003155,C-H
1456.252654,0.003359,C-H
1458.181466,0.004143,C-H
1460.110277,0.005366,C-H
1462.039089,0.006641,C-H
1463.9679,0.007483,C-H
1465.896711,0.007615,C-H
1467.825523,0.007205,C-H
1469.754334,0.006553,C-H
1471.683146,0.005912,C-H
1473.611957,0.005444,C-H
1475.540769,0.005154,aromatic
1477.46958,0.005018,aromatic
1479.398392,0.005062,aromatic
1481.327203,0.005339,aromatic
1483.256015,0.005946,aromatic
1485.184826,0.006962,aromatic
1487.113638,0.008558,aromatic
1489.042449,0.010958,aromatic
1490.97126,0.014431,aromatic
1492.900072,0.019201,aromatic
1494.828883,0.025379,aromatic
1496.757695,0.033425,aromatic
1498.686506,0.043581,aromatic
1500.615318,0.055149,aromatic
1502.544129,0.065938,aromatic
1504.472941,0.072656,aromatic
1506.401752,0.071937,aromatic
1508.330564,0.06268,aromatic
1510.259375,0.048553,aromatic
1512.188187,0.034287,aromatic
1514.116998,0.023057,aromatic
1516.045809,0.015244,aromatic
1517.974621,0.010098,aromatic
1519.903432,0.006887,aromatic
1521.832244,0.004847,aromatic
1523.761055,0.003546,aromatic
1525.689867,0.002671,aromatic
1527.618678,0.002099,
1529.54749,0.001718,
1531.476301,0.001385,
1533.405113,0.001096,
1535.333924,0.000859,
1537.262736,0.000661,
1539.191547,0.000498,
1541.120358,0.000381,
1543.04917,0.00027,
1544.977981,0.000146,
1546.906793,0.000021,
1548.835604,-0.000095,
1550.764416,-0.000164,
1552.693227,-0.000222,
1554.622039,-0.000308,
1556.55085,-0.000376,
1558.479662,-0.000407,
1560.408473,-0.000397,
1562.337285,-0.000373,
1564.266096,-0.000396,
1566.194907,-0.00042,
1568.123719,-0.000429,
1570.05253,-0.000399,aromatic
1571.981342,-0.000346,aromatic
1573.910153,-0.000338,aromatic
1575.838965,-0.000308,aromatic
1577.767776,-0.000202,aromatic
1579.696588,-0.000053,aromatic
1581.625399,0.000181,aromatic
1583.554211,0.000539,aromatic
1585.483022,0.001101,aromatic
1587.411834,0.001917,aromatic
1589.340645,0.00286,aromatic
1591.269456,0.003709,aromatic
1593.198268,0.004155,aromatic
1595.127079,0.00412,aromatic
1597.055891,0.003978,aromatic
1598.984702,0.004027,aromatic
1600.913514,0.004184,aromatic
1602.842325,0.004196,aromatic
1604.771137,0.003854,aromatic
1606.699948,0.003185,aromatic
1608.62876,0.002396,aromatic
1610.557571,0.001649,aromatic
1612.486383,0.001066,aromatic
1614.415194,0.000685,aromatic
1616.344005,0.0004,aromatic
1618.272817,0.000154,aromatic
1620.201628,-0.00003,aromatic
1622.13044,-0.000147,
1624.059251,-0.000213,
1625.988063,-0.000274,
1627.916874,-0.000317,
1629.845686,-0.000321,
1631.774497,-0.000344,
1633.703309,-0.000361,
1635.63212,-0.000295,
1637.560932,-0.000192,
1639.489743,-0.000123,
1641.418555,-0.000071,
1643.347366,-0.000014,
1645.276177,0.000057,
1647.204989,0.000159,
1649.1338,0.000198,
1651.062612,0.000158,
1652.991423,0.000188,
1654.920235,0.000252,
1656.849046,0.000266,
1658.777858,0.000264,
1660.706669,0.000246,
1662.635481,0.000222,
1664.564292,0.000196,
1666.493104,0.000151,
1668.421915,0.000104,
1670.350726,0.000087,
1672.279538,0.000071,
1674.208349,0.000033,
1676.137161,0.000014,
1678.065972,0,
1679.994784,-0.000038,
1681.923595,-0.000086,
1683.852407,-0.000113,
1685.781218,-0.000079,
1687.71003,-0.000043,
1689.638841,-0.000036,
1691.567653,-0.000016,
1693.496464,0.00001,
1695.425275,0.00006,
1697.354087,0.000111,
1699.282898,0.000178,C=O
1701.21171,0.000329,C=O
1703.140521,0.000463,C=O
1705.069333,0.000584,C=O
1706.998144,0.000763,C=O
1708.926956,0.000915,C=O
1710.855767,0.001063,C=O
1712.784579,0.001262,C=O
1714.71339,0.001455,C=O
1716.642202,0.001646,C=O
1718.571013,0.001885,C=O
1720.499824,0.002152,C=O
1722.428636,0.002429,C=O
1724.357447,0.00276,C=O
1726.286259,0.003125,C=O
1728.21507,0.003471,C=O
1730.143882,0.003798,C=O
1732.072693,0.004097,C=O
1734.001505,0.004383,C=O
